,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
1,115534.0,818,3.0,2.0,27.0,35.358391,136.6531696,241.05900789552726,20200401
2,115534.0,829,11.0,23.0,290.0,35.3362977,136.6743646,3122.8752642619424,20200401
0,131829.0,855,23.0,3.0,710.0,35.41324525,136.59937854999998,4160.454757677508,20200401
1,131829.0,902,47.0,1.0,145.0,35.4103769,136.597166,377.1600821879984,20200401
0,131970.0,1025,13.0,2.0,210.0,35.3046609,136.6171996,1564.777820515316,20200401
1,131970.0,1732,707.0,30.0,480.0,35.3340456,136.6200108,3281.0407379493518,20200401
2,131970.0,1733,1.0,43.0,735.0,35.3340456,136.6200108,0.0,20200401
0,152412.0,924,6.0,25.0,273.0,35.31222464285714,136.6428769714286,946.8092442175166,20200401
1,152412.0,933,9.0,5.0,106.0,35.3120931,136.6432005,32.83479164448448,20200401
2,152412.0,949,16.0,27.0,304.0,35.3177069,136.6507347,926.7662526080873,20200401
3,152412.0,1007,58.0,2.0,18.0,35.3363663,136.6733605,2921.8552886438197,20200401
4,152412.0,1012,5.0,1.0,20.0,35.3363663,136.6733605,0.0,20200401
5,152412.0,1433,421.0,7.0,140.0,35.3363663,136.6733605,0.0,20200401
0,156804.0,1058,15.0,93.0,1537.0,35.17351391707317,136.6331914780488,547.9101442561051,20200401
0,213545.0,846,25.0,20.0,890.0,35.3381906,136.5516987,5716.0182589454025,20200401
0,214532.0,923,11.0,4.0,65.0,35.3742386,136.5891774,1107.524182182019,20200401
1,214532.0,927,4.0,2.0,9.0,35.3761271,136.5901627,228.4592454052023,20200401
2,214532.0,930,3.0,5.0,65.0,35.3764172,136.5887329,133.73524983010006,20200401
3,214532.0,935,5.0,2.0,50.0,35.3784618,136.5883143,230.75325219292313,20200401
4,214532.0,938,3.0,3.0,30.0,35.3789195,136.5881966,52.058796755358664,20200401
5,214532.0,939,1.0,1.0,5.0,35.3793684,136.5877887,62.191451796148314,20200401
6,214532.0,949,10.0,1.0,15.0,35.378109,136.5915139,366.0256832951546,20200401
7,214532.0,956,7.0,1.0,20.0,35.3796748,136.5865623,482.04121130662315,20200401
8,214532.0,1001,45.0,1.0,5.0,35.3774554,136.5802742,621.9117367828678,20200401
9,214532.0,1004,3.0,8.0,55.0,35.377595383333336,136.58065523333335,37.93293016831259,20200401
10,214532.0,1009,5.0,1.0,5.0,35.3793827,136.5804072,200.23274519718896,20200401
11,214532.0,1014,5.0,1.0,5.0,35.3786978,136.5744986,541.6759608169907,20200401
12,214532.0,1020,6.0,23.0,230.0,35.3805946,136.5806365,595.7644647332253,20200401
13,214532.0,1026,6.0,1.0,20.0,35.3784005,136.5818067,266.3396978179669,20200401
14,214532.0,1034,8.0,4.0,105.0,35.382337,136.5846694,509.4462993770906,20200401
15,214532.0,1037,3.0,5.0,60.0,35.3832732,136.5788986,534.01984501606,20200401
16,214532.0,1044,7.0,12.0,288.0,35.3826145,136.591783,1171.66945076757,20200401
0,214811.0,833,10.0,28.0,1084.0,35.41325283333334,136.6081035,18.148724587738396,20200401
0,214818.0,908,4.0,8.0,95.0,35.355907975,136.613949525,48.838924097550404,20200401
1,214818.0,914,6.0,1.0,5.0,35.3586346,136.6150387,319.2276905694065,20200401
2,214818.0,920,6.0,2.0,44.0,35.3597182,136.6153294,123.47903609231311,20200401
3,214818.0,928,8.0,1.0,2.0,35.3556552,136.6100495,659.0456214286124,20200401
0,221096.0,1006,5.0,1.0,41.0,35.1396498,136.6503221,475.3986536850176,20200401
1,221096.0,1014,8.0,1.0,10.0,35.1357368,136.6561671,687.6513578504022,20200401
2,221096.0,1021,7.0,1.0,20.0,35.1357804,136.6480078,742.8062523967176,20200401
3,221096.0,1026,5.0,1.0,32.0,35.1273243,136.6531047,1049.4853736180721,20200401
4,221096.0,1032,6.0,6.0,108.0,35.1295544,136.6512503,300.223627393911,20200401
5,221096.0,1041,9.0,14.0,233.0,35.13003659999999,136.6519918,86.24797799320483,20200401
6,221096.0,1049,8.0,1.0,2.0,35.1313265,136.6374895,1328.0995184328528,20200401
7,221096.0,1057,8.0,1.0,2.0,35.1154325,136.630642,1875.9457211790273,20200401
8,221096.0,1111,54.0,4.0,100.0,35.1135418,136.6097155,1917.1515670254744,20200401
9,221096.0,1120,9.0,1.0,5.0,35.1298687,136.5941405,2305.300405185334,20200401
10,221096.0,1128,8.0,2.0,60.0,35.1344449,136.5914801,564.0667417168216,20200401
11,221096.0,1146,18.0,5.0,24.0,35.1360316,136.6375285,4195.810358630843,20200401
12,221096.0,1159,13.0,5.0,125.0,35.135566,136.64534465,713.4362225134065,20200401
0,222657.0,954,33.0,27.0,230.0,35.3306205,136.6738444,126.2334847906142,20200401
0,222911.0,1042,3.0,1.0,5.0,35.1051637,136.6431703,298.69903948606947,20200401
1,222911.0,1059,17.0,28.0,286.0,35.1067792,136.6404539,305.840581081199,20200401
2,222911.0,1124,65.0,25.0,287.0,35.10731235,136.63306102500002,675.866262582441,20200401
3,222911.0,1133,9.0,1.0,1.0,35.1049944,136.6294143,420.5640908814219,20200401
4,222911.0,1140,7.0,1.0,30.0,35.1010016,136.6200704,960.0602999132865,20200401
5,222911.0,1146,6.0,3.0,36.0,35.1041328,136.6176735,411.2766614119377,20200401
6,222911.0,1152,6.0,1.0,2.0,35.1003469,136.6178592,421.78365292005907,20200401
7,222911.0,1244,92.0,98.0,1337.0,35.10032216530612,136.62042947346941,234.10546267981678,20200401
0,232125.0,911,5.0,1.0,15.0,35.3687637,136.6204972,262.7132859885119,20200401
1,232125.0,922,11.0,7.0,203.0,35.3774746,136.6180633,994.5411778201886,20200401
2,232125.0,936,14.0,4.0,38.0,35.372773,136.6173499,527.3702162365431,20200401
3,232125.0,938,2.0,1.0,2.0,35.3726069,136.6174228,19.63892550105032,20200401
4,232125.0,951,13.0,1.0,80.0,35.3634695,136.6220517,1100.5438523344685,20200401
5,232125.0,958,7.0,1.0,10.0,35.3691412,136.6245338,670.3712606231587,20200401
6,232125.0,959,1.0,1.0,10.0,35.3754899,136.6206144,791.2288687408895,20200401
7,232125.0,1001,42.0,1.0,20.0,35.3688277,136.6189902,756.1446466936746,20200401
8,232125.0,1002,1.0,2.0,15.0,35.3692534,136.619582,71.63492687960338,20200401
9,232125.0,1014,12.0,2.0,29.0,35.3678981,136.6160373,355.3844480942674,20200401
10,232125.0,1035,21.0,1.0,10.0,35.3676907,136.6141906,169.21815042827683,20200401
0,232680.0,1047,15.0,27.0,332.0,35.4237213,136.5709072,1277.937947061562,20200401
1,232680.0,1103,56.0,10.0,196.0,35.4473319,136.5652092,2678.6479197468648,20200401
2,232680.0,1107,4.0,1.0,10.0,35.4472892,136.5642382,88.18461688119478,20200401
3,232680.0,1111,4.0,1.0,10.0,35.4473184,136.5649672,66.19021318613608,20200401
4,232680.0,1117,6.0,1.0,10.0,35.4484711,136.5639119,160.0753602970021,20200401
0,312991.0,1029,25.0,94.0,2037.0,35.3023832,136.6107797,907.9880595256751,20200401
1,312991.0,1037,8.0,10.0,135.0,35.3030105,136.617323,598.5396844763592,20200401
2,312991.0,1056,19.0,11.0,447.0,35.3035312,136.617818,73.36297957312993,20200401
